r_square,axis,movement,sourceSessionIndex,targetSessionIndex,normalizedMethod,model,targetLength
0.7024384,y,velocity,27,28,None,MixCalibration,938
0.45489436,x,velocity,27,28,None,deepDomainComfuse,938
0.61314356,y,velocity,27,28,None,deepDomainComfuse,938
0.527655,x,velocity,27,28,None,domainAdversarial,938
0.64730936,y,velocity,27,28,None,domainAdversarial,938
0.60997456,x,velocity,27,28,None,Finetune,1875
0.73213685,y,velocity,27,28,None,Finetune,1875
0.52349573,x,velocity,27,28,None,MixCalibration,1875
0.7179496,y,velocity,27,28,None,MixCalibration,1875
0.588294,x,velocity,27,28,None,deepDomainComfuse,1875
0.7052814,y,velocity,27,28,None,deepDomainComfuse,1875
0.67145294,x,velocity,27,28,None,domainAdversarial,1875
0.7644175,y,velocity,27,28,None,domainAdversarial,1875
0.66630906,x,velocity,27,28,None,Finetune,2813
0.7455423,y,velocity,27,28,None,Finetune,2813
0.57058895,x,velocity,27,28,None,MixCalibration,2813
0.72219765,y,velocity,27,28,None,MixCalibration,2813
0.68241376,x,velocity,27,28,None,deepDomainComfuse,2813
0.759538,y,velocity,27,28,None,deepDomainComfuse,2813
0.7111894,x,velocity,27,28,None,domainAdversarial,2813
0.78450024,y,velocity,27,28,None,domainAdversarial,2813
0.7196842,x,velocity,27,28,None,Finetune,3750
0.7720636,y,velocity,27,28,None,Finetune,3750
0.53106916,x,velocity,27,28,None,MixCalibration,3750
0.70473534,y,velocity,27,28,None,MixCalibration,3750
0.70967937,x,velocity,27,28,None,deepDomainComfuse,3750
0.7794945,y,velocity,27,28,None,deepDomainComfuse,3750
0.74254537,x,velocity,27,28,None,domainAdversarial,3750
0.7932304,y,velocity,27,28,None,domainAdversarial,3750
0.6910511,x,velocity,27,28,None,Finetune,4688
0.76764953,y,velocity,27,28,None,Finetune,4688
0.4912849,x,velocity,27,28,None,MixCalibration,4688
0.6691845,y,velocity,27,28,None,MixCalibration,4688
0.7058534,x,velocity,27,28,None,deepDomainComfuse,4688
0.79574025,y,velocity,27,28,None,deepDomainComfuse,4688
0.7291255,x,velocity,27,28,None,domainAdversarial,4688
0.81107557,y,velocity,27,28,None,domainAdversarial,4688
0.1464951,x,velocity,28,29,None,Finetune,938
0.37168854,y,velocity,28,29,None,Finetune,938
0.14086306,x,velocity,28,29,None,MixCalibration,938
0.3623109,y,velocity,28,29,None,MixCalibration,938
0.0995273,x,velocity,28,29,None,deepDomainComfuse,938
0.31117213,y,velocity,28,29,None,deepDomainComfuse,938
0.064986944,x,velocity,28,29,None,domainAdversarial,938
0.27380043,y,velocity,28,29,None,domainAdversarial,938
0.1833722,x,velocity,28,29,None,Finetune,1875
0.35992765,y,velocity,28,29,None,Finetune,1875
0.15778619,x,velocity,28,29,None,MixCalibration,1875
0.3465278,y,velocity,28,29,None,MixCalibration,1875
0.16816312,x,velocity,28,29,None,deepDomainComfuse,1875
0.3250246,y,velocity,28,29,None,deepDomainComfuse,1875
0.30359298,x,velocity,28,29,None,domainAdversarial,1875
0.45329106,y,velocity,28,29,None,domainAdversarial,1875
0.29118246,x,velocity,28,29,None,Finetune,2813
0.511168,y,velocity,28,29,None,Finetune,2813
0.17636102,x,velocity,28,29,None,MixCalibration,2813
0.37215585,y,velocity,28,29,None,MixCalibration,2813
0.30428773,x,velocity,28,29,None,deepDomainComfuse,2813
0.55562925,y,velocity,28,29,None,deepDomainComfuse,2813
0.3690186,x,velocity,28,29,None,domainAdversarial,2813
0.602394,y,velocity,28,29,None,domainAdversarial,2813
0.44376493,x,velocity,28,29,None,Finetune,3750
0.64352655,y,velocity,28,29,None,Finetune,3750
0.18590248,x,velocity,28,29,None,MixCalibration,3750
0.3399943,y,velocity,28,29,None,MixCalibration,3750
0.43281114,x,velocity,28,29,None,deepDomainComfuse,3750
0.6073145,y,velocity,28,29,None,deepDomainComfuse,3750
0.47825158,x,velocity,28,29,None,domainAdversarial,3750
0.6619575,y,velocity,28,29,None,domainAdversarial,3750
0.5057908,x,velocity,28,29,None,Finetune,4688
0.66354954,y,velocity,28,29,None,Finetune,4688
0.17221642,x,velocity,28,29,None,MixCalibration,4688
0.3316769,y,velocity,28,29,None,MixCalibration,4688
0.5675984,x,velocity,28,29,None,deepDomainComfuse,4688
0.6863761,y,velocity,28,29,None,deepDomainComfuse,4688
0.5833456,x,velocity,28,29,None,domainAdversarial,4688
0.7145679,y,velocity,28,29,None,domainAdversarial,4688
0.47168934,x,velocity,29,30,None,Finetune,938
0.67897075,y,velocity,29,30,None,Finetune,938
0.025567055,x,velocity,29,30,None,MixCalibration,938
0.13086307,y,velocity,29,30,None,MixCalibration,938
0.36890143,x,velocity,29,30,None,deepDomainComfuse,938
0.55698967,y,velocity,29,30,None,deepDomainComfuse,938
0.5322629,x,velocity,29,30,None,domainAdversarial,938
0.6051712,y,velocity,29,30,None,domainAdversarial,938
0.52246886,x,velocity,29,30,None,Finetune,1875
0.6793649,y,velocity,29,30,None,Finetune,1875
0.039155185,x,velocity,29,30,None,MixCalibration,1875
0.06205523,y,velocity,29,30,None,MixCalibration,1875
0.51125133,x,velocity,29,30,None,deepDomainComfuse,1875
0.6723187,y,velocity,29,30,None,deepDomainComfuse,1875
0.5087708,x,velocity,29,30,None,domainAdversarial,1875
0.7143318,y,velocity,29,30,None,domainAdversarial,1875
0.5873575,x,velocity,29,30,None,Finetune,2813
0.75741434,y,velocity,29,30,None,Finetune,2813
0.03737414,x,velocity,29,30,None,MixCalibration,2813
0.09153867,y,velocity,29,30,None,MixCalibration,2813
0.5862962,x,velocity,29,30,None,deepDomainComfuse,2813
0.74724346,y,velocity,29,30,None,deepDomainComfuse,2813
0.6351769,x,velocity,29,30,None,domainAdversarial,2813
0.786078,y,velocity,29,30,None,domainAdversarial,2813
0.66947865,x,velocity,29,30,None,Finetune,3750
0.8203041,y,velocity,29,30,None,Finetune,3750
0.031975687,x,velocity,29,30,None,MixCalibration,3750
0.06984836,y,velocity,29,30,None,MixCalibration,3750
0.65108,x,velocity,29,30,None,deepDomainComfuse,3750
0.81836367,y,velocity,29,30,None,deepDomainComfuse,3750
0.69004965,x,velocity,29,30,None,domainAdversarial,3750
0.8414041,y,velocity,29,30,None,domainAdversarial,3750
0.7080953,x,velocity,29,30,None,Finetune,4688
0.8343032,y,velocity,29,30,None,Finetune,4688
0.026554406,x,velocity,29,30,None,MixCalibration,4688
0.10509324,y,velocity,29,30,None,MixCalibration,4688
0.7077862,x,velocity,29,30,None,deepDomainComfuse,4688
0.8241946,y,velocity,29,30,None,deepDomainComfuse,4688
0.75573444,x,velocity,29,30,None,domainAdversarial,4688
0.86419237,y,velocity,29,30,None,domainAdversarial,4688
0.6050398,x,velocity,30,31,None,Finetune,938
0.74100745,y,velocity,30,31,None,Finetune,938
0.5528573,x,velocity,30,31,None,MixCalibration,938
0.67896724,y,velocity,30,31,None,MixCalibration,938
0.5603571,x,velocity,30,31,None,deepDomainComfuse,938
0.7155646,y,velocity,30,31,None,deepDomainComfuse,938
0.6326754,x,velocity,30,31,None,domainAdversarial,938
0.7958331,y,velocity,30,31,None,domainAdversarial,938
0.6876421,x,velocity,30,31,None,Finetune,1875
0.77653176,y,velocity,30,31,None,Finetune,1875
0.5773152,x,velocity,30,31,None,MixCalibration,1875
0.70562637,y,velocity,30,31,None,MixCalibration,1875
0.6531466,x,velocity,30,31,None,deepDomainComfuse,1875
0.76657486,y,velocity,30,31,None,deepDomainComfuse,1875
0.7142693,x,velocity,30,31,None,domainAdversarial,1875
0.7922131,y,velocity,30,31,None,domainAdversarial,1875
0.7012918,x,velocity,30,31,None,Finetune,2813
0.8023821,y,velocity,30,31,None,Finetune,2813
0.55501556,x,velocity,30,31,None,MixCalibration,2813
0.6105881,y,velocity,30,31,None,MixCalibration,2813
0.65547705,x,velocity,30,31,None,deepDomainComfuse,2813
0.79963374,y,velocity,30,31,None,deepDomainComfuse,2813
0.74603856,x,velocity,30,31,None,domainAdversarial,2813
0.83982974,y,velocity,30,31,None,domainAdversarial,2813
0.6773103,x,velocity,30,31,None,Finetune,3750
0.81596506,y,velocity,30,31,None,Finetune,3750
0.6439346,x,velocity,30,31,None,MixCalibration,3750
0.68750167,y,velocity,30,31,None,MixCalibration,3750
0.6653379,x,velocity,30,31,None,deepDomainComfuse,3750
0.79345095,y,velocity,30,31,None,deepDomainComfuse,3750
0.7311091,x,velocity,30,31,None,domainAdversarial,3750
0.85399914,y,velocity,30,31,None,domainAdversarial,3750
0.6931145,x,velocity,30,31,None,Finetune,4688
0.8320357,y,velocity,30,31,None,Finetune,4688
0.59642327,x,velocity,30,31,None,MixCalibration,4688
0.6847489,y,velocity,30,31,None,MixCalibration,4688
0.7251153,x,velocity,30,31,None,deepDomainComfuse,4688
0.84558636,y,velocity,30,31,None,deepDomainComfuse,4688
0.7699036,x,velocity,30,31,None,domainAdversarial,4688
0.86827815,y,velocity,30,31,None,domainAdversarial,4688
0.53157085,x,velocity,31,32,None,Finetune,938
0.6312332,y,velocity,31,32,None,Finetune,938
0.36623716,x,velocity,31,32,None,MixCalibration,938
0.5038173,y,velocity,31,32,None,MixCalibration,938
0.5184182,x,velocity,31,32,None,deepDomainComfuse,938
0.6092603,y,velocity,31,32,None,deepDomainComfuse,938
0.5400257,x,velocity,31,32,None,domainAdversarial,938
0.6644572,y,velocity,31,32,None,domainAdversarial,938
0.584658,x,velocity,31,32,None,Finetune,1875
0.67215496,y,velocity,31,32,None,Finetune,1875
0.4041403,x,velocity,31,32,None,MixCalibration,1875
0.48800594,y,velocity,31,32,None,MixCalibration,1875
0.5670923,x,velocity,31,32,None,deepDomainComfuse,1875
0.67238843,y,velocity,31,32,None,deepDomainComfuse,1875
0.640947,x,velocity,31,32,None,domainAdversarial,1875
0.7267935,y,velocity,31,32,None,domainAdversarial,1875
0.59462583,x,velocity,31,32,None,Finetune,2813
0.72559476,y,velocity,31,32,None,Finetune,2813
0.38266927,x,velocity,31,32,None,MixCalibration,2813
0.5178064,y,velocity,31,32,None,MixCalibration,2813
0.58202666,x,velocity,31,32,None,deepDomainComfuse,2813
0.72053957,y,velocity,31,32,None,deepDomainComfuse,2813
0.6400598,x,velocity,31,32,None,domainAdversarial,2813
0.7390213,y,velocity,31,32,None,domainAdversarial,2813
0.59584653,x,velocity,31,32,None,Finetune,3750
0.72671664,y,velocity,31,32,None,Finetune,3750
0.40015614,x,velocity,31,32,None,MixCalibration,3750
0.48604918,y,velocity,31,32,None,MixCalibration,3750
0.5690825,x,velocity,31,32,None,deepDomainComfuse,3750
0.7102107,y,velocity,31,32,None,deepDomainComfuse,3750
0.66475147,x,velocity,31,32,None,domainAdversarial,3750
0.77773464,y,velocity,31,32,None,domainAdversarial,3750
0.6161534,x,velocity,31,32,None,Finetune,4688
0.7419271,y,velocity,31,32,None,Finetune,4688
0.39974517,x,velocity,31,32,None,MixCalibration,4688
0.4369312,y,velocity,31,32,None,MixCalibration,4688
0.6385863,x,velocity,31,32,None,deepDomainComfuse,4688
0.72666633,y,velocity,31,32,None,deepDomainComfuse,4688
0.6868035,x,velocity,31,32,None,domainAdversarial,4688
0.80563,y,velocity,31,32,None,domainAdversarial,4688
0.5741395,x,velocity,32,33,None,Finetune,938
0.6256423,y,velocity,32,33,None,Finetune,938
0.5395845,x,velocity,32,33,None,MixCalibration,938
0.56034374,y,velocity,32,33,None,MixCalibration,938
0.55504334,x,velocity,32,33,None,deepDomainComfuse,938
0.6131541,y,velocity,32,33,None,deepDomainComfuse,938
0.6485156,x,velocity,32,33,None,domainAdversarial,938
0.68360054,y,velocity,32,33,None,domainAdversarial,938
0.6355392,x,velocity,32,33,None,Finetune,1875
0.68824726,y,velocity,32,33,None,Finetune,1875
0.49275625,x,velocity,32,33,None,MixCalibration,1875
0.61124384,y,velocity,32,33,None,MixCalibration,1875
0.6442658,x,velocity,32,33,None,deepDomainComfuse,1875
0.6941234,y,velocity,32,33,None,deepDomainComfuse,1875
0.7138438,x,velocity,32,33,None,domainAdversarial,1875
0.74311894,y,velocity,32,33,None,domainAdversarial,1875
0.6948982,x,velocity,32,33,None,Finetune,2813
0.74278337,y,velocity,32,33,None,Finetune,2813
0.57449174,x,velocity,32,33,None,MixCalibration,2813
0.57633734,y,velocity,32,33,None,MixCalibration,2813
0.7016804,x,velocity,32,33,None,deepDomainComfuse,2813
0.7414681,y,velocity,32,33,None,deepDomainComfuse,2813
0.71028554,x,velocity,32,33,None,domainAdversarial,2813
0.7614922,y,velocity,32,33,None,domainAdversarial,2813
0.703282,x,velocity,32,33,None,Finetune,3750
0.75757986,y,velocity,32,33,None,Finetune,3750
0.49204385,x,velocity,32,33,None,MixCalibration,3750
0.4780379,y,velocity,32,33,None,MixCalibration,3750
0.71104777,x,velocity,32,33,None,deepDomainComfuse,3750
0.75700873,y,velocity,32,33,None,deepDomainComfuse,3750
0.757172,x,velocity,32,33,None,domainAdversarial,3750
0.79322726,y,velocity,32,33,None,domainAdversarial,3750
0.7329122,x,velocity,32,33,None,Finetune,4688
0.7914096,y,velocity,32,33,None,Finetune,4688
0.58074254,x,velocity,32,33,None,MixCalibration,4688
0.58264405,y,velocity,32,33,None,MixCalibration,4688
0.73070264,x,velocity,32,33,None,deepDomainComfuse,4688
0.7745087,y,velocity,32,33,None,deepDomainComfuse,4688
0.77059114,x,velocity,32,33,None,domainAdversarial,4688
0.820205,y,velocity,32,33,None,domainAdversarial,4688
0.6190999,x,velocity,33,34,None,Finetune,938
0.66011655,y,velocity,33,34,None,Finetune,938
-0.3588053,x,velocity,33,34,None,MixCalibration,938
-0.021410704,y,velocity,33,34,None,MixCalibration,938
0.546896,x,velocity,33,34,None,deepDomainComfuse,938
0.6283734,y,velocity,33,34,None,deepDomainComfuse,938
0.6602434,x,velocity,33,34,None,domainAdversarial,938
0.7719331,y,velocity,33,34,None,domainAdversarial,938
0.7288033,x,velocity,33,34,None,Finetune,1875
0.78910685,y,velocity,33,34,None,Finetune,1875
-0.26168227,x,velocity,33,34,None,MixCalibration,1875
-0.11278558,y,velocity,33,34,None,MixCalibration,1875
0.6522295,x,velocity,33,34,None,deepDomainComfuse,1875
0.7386381,y,velocity,33,34,None,deepDomainComfuse,1875
0.7453309,x,velocity,33,34,None,domainAdversarial,1875
0.802793,y,velocity,33,34,None,domainAdversarial,1875
0.75431633,x,velocity,33,34,None,Finetune,2813
0.8267273,y,velocity,33,34,None,Finetune,2813
-0.31865525,x,velocity,33,34,None,MixCalibration,2813
0.017468572,y,velocity,33,34,None,MixCalibration,2813
0.71557516,x,velocity,33,34,None,deepDomainComfuse,2813
0.8002051,y,velocity,33,34,None,deepDomainComfuse,2813
0.7464217,x,velocity,33,34,None,domainAdversarial,2813
0.8358542,y,velocity,33,34,None,domainAdversarial,2813
0.76049936,x,velocity,33,34,None,Finetune,3750
0.8407776,y,velocity,33,34,None,Finetune,3750
-0.5781814,x,velocity,33,34,None,MixCalibration,3750
-0.03485322,y,velocity,33,34,None,MixCalibration,3750
0.7620388,x,velocity,33,34,None,deepDomainComfuse,3750
0.8447969,y,velocity,33,34,None,deepDomainComfuse,3750
0.7623851,x,velocity,33,34,None,domainAdversarial,3750
0.8368926,y,velocity,33,34,None,domainAdversarial,3750
0.79079306,x,velocity,33,34,None,Finetune,4688
0.84783256,y,velocity,33,34,None,Finetune,4688
-0.54359126,x,velocity,33,34,None,MixCalibration,4688
0.0816108,y,velocity,33,34,None,MixCalibration,4688
0.76211643,x,velocity,33,34,None,deepDomainComfuse,4688
0.85066426,y,velocity,33,34,None,deepDomainComfuse,4688
0.7993239,x,velocity,33,34,None,domainAdversarial,4688
0.86194247,y,velocity,33,34,None,domainAdversarial,4688
0.49121392,x,velocity,34,35,None,Finetune,938
0.63241386,y,velocity,34,35,None,Finetune,938
-0.82737744,x,velocity,34,35,None,MixCalibration,938
-0.430452,y,velocity,34,35,None,MixCalibration,938
0.46455902,x,velocity,34,35,None,deepDomainComfuse,938
0.5781952,y,velocity,34,35,None,deepDomainComfuse,938
0.51141393,x,velocity,34,35,None,domainAdversarial,938
0.5500304,y,velocity,34,35,None,domainAdversarial,938
0.6525721,x,velocity,34,35,None,Finetune,1875
0.7045934,y,velocity,34,35,None,Finetune,1875
-0.4147104,x,velocity,34,35,None,MixCalibration,1875
-0.47021616,y,velocity,34,35,None,MixCalibration,1875
0.62147605,x,velocity,34,35,None,deepDomainComfuse,1875
0.6620854,y,velocity,34,35,None,deepDomainComfuse,1875
0.6970408,x,velocity,34,35,None,domainAdversarial,1875
0.7131269,y,velocity,34,35,None,domainAdversarial,1875
0.6925415,x,velocity,34,35,None,Finetune,2813
0.72716665,y,velocity,34,35,None,Finetune,2813
-0.62008464,x,velocity,34,35,None,MixCalibration,2813
-0.47423613,y,velocity,34,35,None,MixCalibration,2813
0.658455,x,velocity,34,35,None,deepDomainComfuse,2813
0.7257695,y,velocity,34,35,None,deepDomainComfuse,2813
0.69463384,x,velocity,34,35,None,domainAdversarial,2813
0.7309804,y,velocity,34,35,None,domainAdversarial,2813
0.67217153,x,velocity,34,35,None,Finetune,3750
0.7508491,y,velocity,34,35,None,Finetune,3750
-0.42453623,x,velocity,34,35,None,MixCalibration,3750
-0.6128485,y,velocity,34,35,None,MixCalibration,3750
0.6890724,x,velocity,34,35,None,deepDomainComfuse,3750
0.7551727,y,velocity,34,35,None,deepDomainComfuse,3750
0.74256045,x,velocity,34,35,None,domainAdversarial,3750
0.7676415,y,velocity,34,35,None,domainAdversarial,3750
0.71512276,x,velocity,34,35,None,Finetune,4688
0.7734858,y,velocity,34,35,None,Finetune,4688
-0.7044455,x,velocity,34,35,None,MixCalibration,4688
-0.4134239,y,velocity,34,35,None,MixCalibration,4688
0.712916,x,velocity,34,35,None,deepDomainComfuse,4688
0.7706995,y,velocity,34,35,None,deepDomainComfuse,4688
0.76039857,x,velocity,34,35,None,domainAdversarial,4688
0.7920238,y,velocity,34,35,None,domainAdversarial,4688
0.655622,x,velocity,35,36,None,Finetune,938
0.65705454,y,velocity,35,36,None,Finetune,938
0.5508512,x,velocity,35,36,None,MixCalibration,938
0.62801933,y,velocity,35,36,None,MixCalibration,938
0.60954225,x,velocity,35,36,None,deepDomainComfuse,938
0.612322,y,velocity,35,36,None,deepDomainComfuse,938
0.6548095,x,velocity,35,36,None,domainAdversarial,938
0.68275857,y,velocity,35,36,None,domainAdversarial,938
0.6788275,x,velocity,35,36,None,Finetune,1875
0.71055794,y,velocity,35,36,None,Finetune,1875
0.5799763,x,velocity,35,36,None,MixCalibration,1875
0.6520742,y,velocity,35,36,None,MixCalibration,1875
0.66371757,x,velocity,35,36,None,deepDomainComfuse,1875
0.7004832,y,velocity,35,36,None,deepDomainComfuse,1875
0.7212826,x,velocity,35,36,None,domainAdversarial,1875
0.74366385,y,velocity,35,36,None,domainAdversarial,1875
0.68792784,x,velocity,35,36,None,Finetune,2813
0.71417534,y,velocity,35,36,None,Finetune,2813
0.5331389,x,velocity,35,36,None,MixCalibration,2813
0.63805985,y,velocity,35,36,None,MixCalibration,2813
0.6855729,x,velocity,35,36,None,deepDomainComfuse,2813
0.72589016,y,velocity,35,36,None,deepDomainComfuse,2813
0.73876035,x,velocity,35,36,None,domainAdversarial,2813
0.77847236,y,velocity,35,36,None,domainAdversarial,2813
0.7034575,x,velocity,35,36,None,Finetune,3750
0.7610241,y,velocity,35,36,None,Finetune,3750
0.5729581,x,velocity,35,36,None,MixCalibration,3750
0.58728397,y,velocity,35,36,None,MixCalibration,3750
0.7150231,x,velocity,35,36,None,deepDomainComfuse,3750
0.76579463,y,velocity,35,36,None,deepDomainComfuse,3750
0.73531616,x,velocity,35,36,None,domainAdversarial,3750
0.7245828,y,velocity,35,36,None,domainAdversarial,3750
0.732327,x,velocity,35,36,None,Finetune,4688
0.76074713,y,velocity,35,36,None,Finetune,4688
0.48916608,x,velocity,35,36,None,MixCalibration,4688
0.6245349,y,velocity,35,36,None,MixCalibration,4688
0.73609555,x,velocity,35,36,None,deepDomainComfuse,4688
0.76376414,y,velocity,35,36,None,deepDomainComfuse,4688
0.758258,x,velocity,35,36,None,domainAdversarial,4688
0.7845098,y,velocity,35,36,None,domainAdversarial,4688
